"","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Store_Age"
"6077",17,"Low",0.119362409,"Frozen Foods",249.4434,"Small","Tier 2","Supermarket Type1",5960.2416,14
"6078",12.768202247191,"Regular",0.094109236,"Breakfast",102.9332,"Medium","Tier 3","Supermarket Type3",3691.1952,33
"6079",12.8,"Low",0.02299122,"Fruits and Vegetables",114.9492,"Small","Tier 2","Supermarket Type1",1737.738,16
"6080",15.85,"Regular",0.110010191,"Frozen Foods",38.8506,"Small","Tier 2","Supermarket Type1",341.5554,14
"6081",6.59,"Low",0.176748258,"Fruits and Vegetables",82.7908,"Medium","Tier 3","Grocery Store",83.8908,20
"6082",6.11,"Regular",0,"Soft Drinks",43.0086,"Medium","Tier 1","Supermarket Type1",713.7376,19
"6083",13.1423139534884,"Low",0.032463574,"Health and Hygiene",139.9154,"Medium","Tier 3","Supermarket Type3",4963.539,33
"6084",9.5,"Regular",0.035222503,"Fruits and Vegetables",170.1448,"Small","Tier 2","Supermarket Type1",1874.8928,16
"6085",17.6,"Low",0.010055503,"Snack Foods",163.7552,"Medium","Tier 1","Supermarket Type1",1787.0072,19
"6086",20,"Low",0.034363029,"Baking Goods",43.5086,"Small","Tier 2","Supermarket Type1",401.4774,14
"6087",13.15,"Regular",0,"Fruits and Vegetables",171.9764,"Small","Tier 2","Supermarket Type1",2404.8696,11
"6088",19,"Low",0.128349909,"Snack Foods",106.5622,"Small","Tier 2","Supermarket Type1",1482.0708,16
"6089",8.1,"Low",0.128760294,"Fruits and Vegetables",213.7902,"Small","Tier 2","Supermarket Type1",5946.9256,11
"6090",9.3,"Low",0.043964058,"Hard Drinks",192.3846,"Medium","Tier 3","Supermarket Type2",4586.0304,9
"6091",12.867061281337,"Low",0.032470108,"Frozen Foods",148.9392,"Medium","Tier 3","Supermarket Type3",3728.48,33
"6092",13.5,"Low",0.094603404,"Soft Drinks",187.0872,"Medium","Tier 3","Supermarket Type2",3214.4824,9
"6093",7.725,"Low",0.047743195,"Canned",248.3092,"High","Tier 3","Supermarket Type1",6474.2392,31
"6094",13.2247693817468,"Low",0,"Fruits and Vegetables",115.3492,"Medium","Tier 3","Supermarket Type3",3823.0236,33
"6095",5.485,"Low",0.071557769,"Health and Hygiene",165.7842,"Medium","Tier 3","Grocery Store",165.7842,20
"6096",13.15,"Low",0.155105614,"Household",157.2604,"Medium","Tier 3","Grocery Store",316.9208,20
"6097",7.26,"Low",0.014505108,"Meat",118.415,"Small","Tier 2","Supermarket Type1",1747.725,11
"6098",10.5,"Regular",0.093909644,"Snack Foods",213.7244,"Medium","Tier 1","Supermarket Type1",4022.7636,19
"6099",19.5,"Regular",0.077157727,"Soft Drinks",232.4958,"Small","Tier 2","Supermarket Type1",2804.3496,14
"6100",12.9878795546559,"Low",0.094957079,"Snack Foods",143.5154,"Small","Tier 1","Grocery Store",567.2616,33
"6101",12.3057050092764,"Low",0.072486326,"Canned",78.9986,"Medium","Tier 3","Supermarket Type3",2259.0594,33
"6102",21.25,"Low",0.155694794,"Snack Foods",177.637,"Small","Tier 2","Supermarket Type1",2999.429,16
"6103",12.8173442136499,"Low",0.20914265,"Meat",190.953,"Small","Tier 1","Grocery Store",379.506,33
"6104",14.15,"Low",0.095298849,"Soft Drinks",171.8106,"High","Tier 3","Supermarket Type1",3935.5438,31
"6105",19.7,"Low",0.038736781,"Hard Drinks",127.4362,"Small","Tier 1","Supermarket Type1",1510.0344,21
"6106",13.1423139534884,"Low",0.044000492,"Health and Hygiene",148.2734,"Small","Tier 1","Grocery Store",296.9468,33
"6107",13.8,"Regular",0.014720848,"Canned",89.9172,"High","Tier 3","Supermarket Type1",1516.6924,31
"6108",18.35,"Low",0.099090261,"Fruits and Vegetables",94.0462,"Small","Tier 2","Supermarket Type1",555.2772,14
"6109",11.3,"Low",0.047814463,"Household",179.266,"Small","Tier 2","Supermarket Type1",5033.448,16
"6110",8.35,"Regular",0.127066966,"Frozen Foods",76.5354,"Medium","Tier 1","Supermarket Type1",1655.1788,19
"6111",12.65,"Regular",0.076474728,"Frozen Foods",191.8846,"Small","Tier 2","Supermarket Type1",1146.5076,11
"6112",16.7,"Regular",0.042860026,"Dairy",120.3782,"Small","Tier 2","Supermarket Type1",1668.4948,11
"6113",5.365,"Regular",0.141033536,"Seafood",173.6764,"Small","Tier 2","Supermarket Type1",858.882,11
"6114",6.52,"Low",0.044607161,"Canned",164.2842,"Small","Tier 1","Supermarket Type1",2818.3314,21
"6115",14,"Low",0.041283361,"Starchy Foods",182.4634,"Small","Tier 2","Supermarket Type1",5452.902,14
"6116",6.575,"Regular",0.075444922,"Breads",146.0444,"High","Tier 3","Supermarket Type1",2612.5992,31
"6117",15.35,"Low",0.035143024,"Household",124.373,"Small","Tier 2","Supermarket Type1",2093.941,14
"6118",6.985,"Regular",0.13725257,"Meat",183.7608,"High","Tier 3","Supermarket Type1",2940.1728,31
"6119",10.8,"Low",0.041831008,"Health and Hygiene",186.6214,"High","Tier 3","Supermarket Type1",2261.0568,31
"6120",14.85,"Low",0.060967038,"Household",254.3698,"Small","Tier 2","Supermarket Type1",4566.0564,14
"6121",12.2771082089552,"Regular",0.078943221,"Baking Goods",152.7366,"Medium","Tier 3","Supermarket Type3",1813.6392,33
"6122",14.85,"Regular",0.053837561,"Baking Goods",120.8072,"Small","Tier 1","Supermarket Type1",4287.752,21
"6123",9.395,"Low",0.039928582,"Others",83.2908,"High","Tier 3","Supermarket Type1",1258.362,31
"6124",13.5,"Low",0.021617996,"Fruits and Vegetables",179.6976,"Small","Tier 2","Supermarket Type1",1810.976,11
"6125",18,"Regular",0.143495952,"Fruits and Vegetables",88.7514,"Small","Tier 2","Supermarket Type1",1062.6168,11
"6126",12.8173442136499,"Regular",0.157701958,"Meat",158.7946,"Medium","Tier 3","Supermarket Type3",5522.811,33
"6127",20,"Low",0.058719568,"Health and Hygiene",111.0544,"Medium","Tier 3","Supermarket Type2",894.8352,9
"6128",20.35,"Low",0.142618182,"Snack Foods",123.2072,"Small","Tier 2","Supermarket Type1",1225.072,11
"6129",8.785,"Low",0.020573334,"Soft Drinks",156.4656,"Small","Tier 2","Supermarket Type1",2162.5184,14
"6130",13.1423139534884,"Low",0.030208465,"Health and Hygiene",35.4874,"Medium","Tier 3","Supermarket Type3",1693.7952,33
"6131",7.1,"Low",0.110234793,"Fruits and Vegetables",171.708,"Small","Tier 2","Supermarket Type1",3115.944,16
"6132",14.85,"Low",0.093991286,"Baking Goods",140.9812,"Small","Tier 2","Supermarket Type1",3277.0676,11
"6133",11.3,"Regular",0.067001825,"Frozen Foods",259.1962,"Medium","Tier 3","Supermarket Type2",5438.9202,9
"6134",20.25,"Regular",0.076314907,"Dairy",196.7794,"Small","Tier 2","Supermarket Type1",2731.1116,16
"6135",13.4260689045936,"Regular",0.022403117,"Dairy",250.9092,"Medium","Tier 3","Supermarket Type3",8217.3036,33
"6136",12.9878795546559,"Low",0.030944666,"Snack Foods",186.6582,"Medium","Tier 3","Supermarket Type3",3715.164,33
"6137",5.48,"Low",0.02528802,"Frozen Foods",83.325,"Medium","Tier 3","Grocery Store",416.125,20
"6138",11,"Regular",0.057058545,"Fruits and Vegetables",241.7512,"Small","Tier 1","Supermarket Type1",3635.268,21
"6139",14.1,"Low",0,"Dairy",231.9668,"Medium","Tier 1","Supermarket Type1",1842.9344,19
"6140",13.8532846715328,"Low",0.05486977,"Others",40.548,"Small","Tier 1","Grocery Store",39.948,33
"6141",6.61,"Regular",0.029006239,"Snack Foods",186.0898,"Small","Tier 2","Supermarket Type1",2619.2572,14
"6142",5.94,"Low",0.034880143,"Canned",177.9344,"Small","Tier 2","Supermarket Type1",4460.86,14
"6143",7.975,"Low",0.014713909,"Baking Goods",83.125,"Small","Tier 2","Supermarket Type1",2579.975,11
"6144",12.65,"Low",0.047237246,"Others",112.5202,"Small","Tier 1","Supermarket Type1",787.6414,21
"6145",11.15,"Low",0.032306341,"Health and Hygiene",166.3526,"Medium","Tier 1","Supermarket Type1",986.7156,19
"6146",6.825,"Low",0.100171568,"Health and Hygiene",262.7226,"Medium","Tier 3","Grocery Store",264.3226,20
"6147",8.18,"Low",0.013130031,"Household",142.6154,"Small","Tier 1","Supermarket Type1",709.077,21
"6148",17.6,"Low",0.010096684,"Snack Foods",160.4552,"Small","Tier 2","Supermarket Type1",2599.2832,11
"6149",15.75,"Low",0.055015935,"Baking Goods",194.3452,"Medium","Tier 1","Supermarket Type1",2740.4328,19
"6150",12.15,"Low",0.015460726,"Frozen Foods",211.8928,"Small","Tier 1","Supermarket Type1",5890.9984,21
"6151",9.3,"Regular",0.02346559,"Snack Foods",197.6084,"Medium","Tier 3","Grocery Store",595.2252,20
"6152",13.5,"Regular",0.017932223,"Snack Foods",78.796,"Medium","Tier 3","Supermarket Type2",239.688,9
"6153",9.695,"Regular",0.047420609,"Frozen Foods",246.0144,"Small","Tier 2","Supermarket Type1",4165.2448,14
"6154",12.2771082089552,"Regular",0.062547321,"Baking Goods",88.383,"Medium","Tier 3","Supermarket Type3",2067.309,33
"6155",20.5,"Regular",0.112410046,"Fruits and Vegetables",192.2478,"Small","Tier 1","Supermarket Type1",3874.956,21
"6156",14.85,"Regular",0.019511288,"Dairy",262.591,"Small","Tier 1","Supermarket Type1",4996.829,21
"6157",13,"Low",0.041789718,"Household",256.1014,"High","Tier 3","Supermarket Type1",2550.014,31
"6158",7.075,"Low",0.022548195,"Frozen Foods",95.7068,"High","Tier 3","Supermarket Type1",583.2408,31
"6159",17.85,"Regular",0.046599684,"Fruits and Vegetables",125.1388,"Small","Tier 2","Supermarket Type1",1981.4208,14
"6160",10.6,"Low",0.095064731,"Dairy",232.4642,"Medium","Tier 3","Grocery Store",697.0926,20
"6161",9.695,"Regular",0.029283081,"Canned",175.137,"Medium","Tier 3","Supermarket Type2",3705.177,9
"6162",12.65,"Low",0.042383069,"Household",108.0938,"Medium","Tier 3","Supermarket Type2",1607.907,9
"6163",5.945,"Low",0.155706798,"Household",127.9652,"Medium","Tier 3","Grocery Store",645.826,20
"6164",17.5,"Low",0.016767995,"Meat",141.418,"Small","Tier 2","Supermarket Type1",1957.452,16
"6165",7.39,"Low",0.120961347,"Others",143.847,"Small","Tier 2","Supermarket Type1",4866.998,11
"6166",9.8,"Low",0.178622919,"Fruits and Vegetables",177.937,"Medium","Tier 3","Grocery Store",176.437,20
"6167",11.8,"Regular",0.02633607,"Canned",40.6138,"High","Tier 3","Supermarket Type1",406.138,31
"6168",8.895,"Low",0.126287542,"Hard Drinks",235.5616,"Medium","Tier 3","Grocery Store",468.7232,20
"6169",11.8,"Low",0.11350542,"Soft Drinks",186.8924,"Medium","Tier 1","Supermarket Type1",2961.4784,19
"6170",12.8173442136499,"Regular",0.094201477,"Meat",213.356,"Medium","Tier 3","Supermarket Type3",6817.792,33
"6171",17.25,"Regular",0.125224466,"Breakfast",41.248,"Small","Tier 1","Supermarket Type1",679.116,21
"6172",11.35,"Regular",0.005561798,"Fruits and Vegetables",168.379,"Small","Tier 2","Supermarket Type1",3225.801,11
"6173",19.25,"Low",0.101980245,"Dairy",54.3956,"Small","Tier 2","Supermarket Type1",873.5296,16
"6174",19.7,"Regular",0.081193712,"Baking Goods",198.411,"Small","Tier 2","Supermarket Type1",2553.343,11
"6175",14,"Low",0.024369007,"Household",40.2454,"Medium","Tier 1","Supermarket Type1",922.7988,19
"6176",8.355,"Low",0.188619537,"Canned",146.4418,"Small","Tier 2","Supermarket Type1",3089.9778,11
"6177",15.1,"Regular",0.094037291,"Fruits and Vegetables",62.3194,"Medium","Tier 1","Supermarket Type1",495.3552,19
"6178",12.1,"Low",0.030188505,"Canned",77.367,"Small","Tier 2","Supermarket Type1",612.536,16
"6179",8.185,"Low",0.046578409,"Fruits and Vegetables",48.6692,"Small","Tier 2","Supermarket Type1",1182.4608,16
"6180",11.8474598930481,"Regular",0.223985293,"Soft Drinks",186.2924,"Small","Tier 1","Grocery Store",555.2772,33
"6181",15.5,"Regular",0.085763562,"Frozen Foods",49.0692,"High","Tier 3","Supermarket Type1",295.6152,31
"6182",14,"Regular",0.105145451,"Frozen Foods",144.2812,"Small","Tier 1","Supermarket Type1",4844.3608,21
"6183",18,"Low",0.019382568,"Health and Hygiene",129.3994,"Small","Tier 2","Supermarket Type1",3340.9844,14
"6184",9.6,"Low",0,"Soft Drinks",166.5158,"Medium","Tier 1","Supermarket Type1",3509.4318,19
"6185",13.2247693817468,"Low",0.093002339,"Fruits and Vegetables",177.7712,"Medium","Tier 3","Supermarket Type3",4921.5936,33
"6186",9.6,"Low",0.035549527,"Snack Foods",244.117,"High","Tier 3","Supermarket Type1",5346.374,31
"6187",12.867061281337,"Low",0.054720642,"Frozen Foods",107.8254,"Medium","Tier 3","Supermarket Type3",2387.5588,33
"6188",16.7,"Regular",0.052708138,"Frozen Foods",114.7176,"Small","Tier 2","Supermarket Type1",2404.8696,11
"6189",9.3,"Low",0.089144149,"Canned",144.9786,"Medium","Tier 1","Supermarket Type1",1011.3502,19
"6190",8.1,"Low",0.128011859,"Fruits and Vegetables",210.9902,"Small","Tier 2","Supermarket Type1",6371.706,14
"6191",19.1,"Low",0.178272728,"Household",172.4422,"Small","Tier 2","Supermarket Type1",1551.9798,11
"6192",8.88,"Low",0.099024124,"Household",208.527,"Medium","Tier 3","Supermarket Type2",3145.905,9
"6193",6.825,"Regular",0.046898544,"Canned",153.7998,"Small","Tier 2","Supermarket Type1",922.7988,11
"6194",11.5,"Regular",0.041994624,"Frozen Foods",194.782,"Small","Tier 2","Supermarket Type1",3475.476,14
"6195",7.075,"Low",0.022694623,"Frozen Foods",98.8068,"Small","Tier 2","Supermarket Type1",2527.3768,11
"6196",20.7,"Low",0.039467795,"Household",151.7366,"Small","Tier 2","Supermarket Type1",604.5464,11
"6197",7.895,"Regular",0.061270647,"Breakfast",56.7588,"Medium","Tier 1","Supermarket Type1",343.5528,19
"6198",6.86,"Low",0.036686158,"Household",229.601,"Medium","Tier 3","Supermarket Type2",2526.711,9
"6199",9.6,"Regular",0.014200671,"Snack Foods",187.1872,"High","Tier 3","Supermarket Type1",3214.4824,31
"6200",12.1,"Low",0.079806266,"Household",172.1106,"Small","Tier 1","Supermarket Type1",3422.212,21
"6201",11.1,"Low",0.059797172,"Fruits and Vegetables",151.8366,"High","Tier 3","Supermarket Type1",1057.9562,31
"6202",9.5,"Low",0,"Hard Drinks",190.9872,"Small","Tier 2","Supermarket Type1",3025.3952,16
"6203",21,"Low",0.049381666,"Snack Foods",193.0478,"Medium","Tier 1","Supermarket Type1",1549.9824,19
"6204",5.46,"Regular",0.107057186,"Fruits and Vegetables",144.9786,"Small","Tier 1","Supermarket Type1",2022.7004,21
"6205",13.2247693817468,"Regular",0.109274313,"Fruits and Vegetables",225.3062,"Small","Tier 1","Grocery Store",677.1186,33
"6206",17.6,"Low",0.018889593,"Health and Hygiene",236.259,"High","Tier 3","Supermarket Type1",4727.18,31
"6207",20.35,"Low",0.021369722,"Household",75.8328,"Small","Tier 2","Supermarket Type1",154.4656,16
"6208",7.39,"Low",0.092927148,"Household",249.5066,"Medium","Tier 1","Supermarket Type1",4267.1122,19
"6209",13.6907307692308,"Regular",0.113139486,"Starchy Foods",92.9804,"Small","Tier 1","Grocery Store",183.7608,33
"6210",9.195,"Regular",0.117387066,"Snack Foods",160.2578,"High","Tier 3","Supermarket Type1",4492.8184,31
"6211",17.1,"Low",0.038730229,"Household",166.2842,"Small","Tier 2","Supermarket Type1",4807.7418,14
"6212",13,"Regular",0.030211742,"Canned",59.322,"Medium","Tier 3","Supermarket Type2",539.298,9
"6213",15.5,"Low",0.032924463,"Baking Goods",107.2938,"Medium","Tier 1","Supermarket Type1",2143.876,19
"6214",8.695,"Low",0.120022543,"Household",94.8094,"Medium","Tier 3","Supermarket Type2",1428.141,9
"6215",12.9878795546559,"Regular",0.037388493,"Snack Foods",107.8254,"Medium","Tier 3","Supermarket Type3",1410.8302,33
"6216",7.5,"Low",0.096413261,"Household",55.3588,"Small","Tier 1","Supermarket Type1",1030.6584,21
"6217",7.485,"Low",0.069405301,"Snack Foods",112.1228,"Medium","Tier 3","Supermarket Type2",1105.228,9
"6218",9.8,"Low",0.090649107,"Others",194.3478,"Small","Tier 2","Supermarket Type1",4649.9472,16
"6219",11.395,"Low",0.021649904,"Health and Hygiene",150.8708,"Small","Tier 2","Supermarket Type1",4363.6532,16
"6220",20.7,"Low",0.02689477,"Household",76.7354,"Small","Tier 2","Supermarket Type1",2482.7682,14
"6221",16.2,"Regular",0.016679232,"Frozen Foods",96.3726,"Medium","Tier 1","Supermarket Type1",2740.4328,19
"6222",13.6907307692308,"Regular",0.00978492,"Starchy Foods",225.9062,"Small","Tier 1","Grocery Store",451.4124,33
"6223",13.15,"Low",0.056429024,"Soft Drinks",144.2812,"Small","Tier 1","Supermarket Type1",1282.3308,21
"6224",21.25,"Low",0.009998763,"Meat",182.3608,"Small","Tier 1","Supermarket Type1",551.2824,21
"6225",13.15,"Low",0.020757926,"Breads",84.3566,"Small","Tier 2","Supermarket Type1",761.0094,16
"6226",19.6,"Low",0.041374909,"Household",89.2514,"Small","Tier 2","Supermarket Type1",1416.8224,16
"6227",12.6,"Low",0.096756649,"Snack Foods",208.7612,"Small","Tier 2","Supermarket Type1",5226.53,11
"6228",12.8,"Regular",0.079523619,"Dairy",181.7608,"Small","Tier 2","Supermarket Type1",4961.5416,11
"6229",7.285,"Low",0,"Dairy",155.1288,"Small","Tier 2","Supermarket Type1",1414.1592,11
"6230",13.1,"Low",0.012167988,"Others",190.253,"Small","Tier 2","Supermarket Type1",4174.566,11
"6231",8.63,"Regular",0.032976399,"Snack Foods",114.6518,"Small","Tier 2","Supermarket Type1",2846.295,16
"6232",10.195,"Regular",0.147492524,"Frozen Foods",141.5838,"Small","Tier 2","Supermarket Type1",1685.8056,11
"6233",16.85,"Regular",0,"Snack Foods",110.0544,"Medium","Tier 1","Supermarket Type1",2572.6512,19
"6234",9.3,"Low",0.028566433,"Baking Goods",193.0136,"Medium","Tier 1","Supermarket Type1",4860.34,19
"6235",15.85,"Regular",0.110479217,"Frozen Foods",36.7506,"Medium","Tier 3","Supermarket Type2",531.3084,9
"6236",5.485,"Low",0.042838514,"Health and Hygiene",163.7842,"Small","Tier 2","Supermarket Type1",1657.842,16
"6237",18.25,"Low",0.012264903,"Fruits and Vegetables",162.8894,"High","Tier 3","Supermarket Type1",3397.5774,31
"6238",12.6,"Low",0.096132367,"Snack Foods",208.9612,"High","Tier 3","Supermarket Type1",4181.224,31
"6239",11.8474598930481,"Low",0.168780127,"Soft Drinks",197.8768,"Small","Tier 1","Grocery Store",197.0768,33
"6240",12.85,"Low",0.099193899,"Frozen Foods",38.1164,"Small","Tier 2","Supermarket Type1",656.4788,16
"6241",6.13,"Low",0.076721393,"Dairy",59.4536,"Small","Tier 2","Supermarket Type1",2021.3688,14
"6242",13.2247693817468,"Regular",0.06173052,"Fruits and Vegetables",159.1578,"Small","Tier 1","Grocery Store",160.4578,33
"6243",5.655,"Low",0.174934513,"Soft Drinks",145.0102,"High","Tier 3","Supermarket Type1",1895.5326,31
"6244",11.1,"Low",0,"Household",119.1124,"Small","Tier 1","Supermarket Type1",1303.6364,21
"6245",11.6,"Regular",0.009802791,"Snack Foods",223.0404,"Medium","Tier 3","Supermarket Type2",1125.202,9
"6246",16,"Regular",0.09942555,"Frozen Foods",87.0856,"Medium","Tier 1","Supermarket Type1",527.3136,19
"6247",12.15,"Low",0.062384659,"Starchy Foods",34.6532,"Medium","Tier 1","Supermarket Type1",719.064,19
"6248",6.55,"Regular",0.034745307,"Breads",158.8288,"Medium","Tier 3","Supermarket Type2",4399.6064,9
"6249",9.6,"Low",0.035579135,"Snack Foods",244.417,"Small","Tier 1","Supermarket Type1",1944.136,21
"6250",19.1,"Low",0.067569539,"Household",43.0796,"Medium","Tier 3","Supermarket Type2",619.194,9
"6251",14,"Regular",0.029697925,"Dairy",143.0786,"High","Tier 3","Supermarket Type1",3178.5292,31
"6252",14.85,"Regular",0.03525037,"Fruits and Vegetables",160.9578,"Small","Tier 2","Supermarket Type1",2246.4092,14
"6253",4.92,"Low",0.045916788,"Baking Goods",198.8084,"High","Tier 3","Supermarket Type1",2976.126,31
"6254",13.5,"Low",0.021539999,"Fruits and Vegetables",182.4976,"Small","Tier 2","Supermarket Type1",1629.8784,16
"6255",15.7,"Regular",0.027673055,"Canned",169.279,"Small","Tier 2","Supermarket Type1",3735.138,16
"6256",8.97,"Low",0.092997032,"Household",55.2956,"Small","Tier 2","Supermarket Type1",873.5296,14
"6257",15.35,"Low",0.073283193,"Soft Drinks",91.812,"Small","Tier 1","Supermarket Type1",1771.028,21
"6258",12.3057050092764,"Regular",0.041049322,"Canned",41.2454,"Medium","Tier 3","Supermarket Type3",1342.2528,33
"6259",12.8173442136499,"Regular",0.008525061,"Meat",72.5038,"Medium","Tier 3","Supermarket Type3",2512.7292,33
"6260",17.7,"Low",0.117201696,"Snack Foods",184.0266,"Small","Tier 2","Supermarket Type1",2397.5458,11
"6261",6.36,"Low",0.005977465,"Household",163.3526,"Small","Tier 2","Supermarket Type1",2631.2416,14
"6262",12.867061281337,"Low",0,"Frozen Foods",225.3062,"Medium","Tier 3","Supermarket Type3",4288.4178,33
"6263",13.4260689045936,"Low",0.157528118,"Dairy",142.9154,"Small","Tier 1","Grocery Store",141.8154,33
"6264",8.235,"Low",0.082427854,"Baking Goods",149.3076,"Small","Tier 1","Supermarket Type1",2808.3444,21
